season,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual
1,1,2,0,4,1,3,0.36,0.3485,0.93,0.2537,1
1,1,3,0,4,1,3,0.36,0.3485,0.93,0.2537,0
1,1,4,0,4,1,3,0.36,0.3485,0.93,0.19399999999999998,0
1,1,5,0,4,1,3,0.34,0.3485,0.93,0.0896,0
1,1,6,0,4,1,3,0.36,0.3485,0.93,0.1343,1
1,1,7,0,4,1,2,0.34,0.3182,0.87,0.2836,2
1,1,8,0,4,1,1,0.32,0.3182,0.81,0.19399999999999998,11
1,1,9,0,4,1,1,0.32,0.3333,0.81,0.1045,10
1,1,10,0,4,1,1,0.34,0.3485,0.81,0.1045,6
1,1,11,0,4,1,2,0.34,0.3485,0.81,0.1045,18
1,1,12,0,4,1,2,0.34,0.3485,0.81,0.1045,14
1,1,13,0,4,1,1,0.42,0.4242,0.77,0.1642,13
1,1,14,0,4,1,1,0.42,0.4242,0.77,0.1642,24
1,1,15,0,4,1,1,0.44,0.4394,0.72,0.1343,32
1,1,16,0,4,1,1,0.46,0.4545,0.67,0.19399999999999998,33
1,1,17,0,4,1,1,0.46,0.4545,0.63,0.1642,23
1,1,18,0,4,1,1,0.44,0.4394,0.67,0.19399999999999998,22
1,1,19,0,4,1,2,0.42,0.4242,0.71,0.1642,17
1,1,20,0,4,1,2,0.42,0.4242,0.71,0.19399999999999998,11
1,1,21,0,4,1,1,0.44,0.4394,0.67,0.1343,12
1,1,22,0,4,1,1,0.38,0.3939,0.76,0.2985,12
1,1,23,0,4,1,1,0.4,0.4091,0.76,0.3284,7
1,1,0,0,5,1,2,0.4,0.4091,0.71,0.2836,4
1,1,1,0,5,1,2,0.38,0.3939,0.76,0.2985,0
1,1,2,0,5,1,1,0.4,0.4091,0.76,0.3582,1
1,1,3,0,5,1,1,0.36,0.3333,0.87,0.2537,3
1,1,4,0,5,1,3,0.32,0.2879,0.7,0.4925,1
1,1,5,0,5,1,2,0.3,0.2424,0.7,0.5522,0
1,1,6,0,5,1,2,0.26,0.2576,0.75,0.2239,2
1,1,7,0,5,1,1,0.26,0.2576,0.6,0.2239,3
1,1,8,0,5,1,1,0.24,0.2121,0.52,0.3582,11
1,1,9,0,5,1,1,0.22,0.19699999999999998,0.47,0.3881,10
1,1,10,0,5,1,1,0.24,0.19699999999999998,0.44,0.4478,2
1,1,11,0,5,1,1,0.24,0.1818,0.38,0.6119,12
1,1,12,0,5,1,1,0.24,0.19699999999999998,0.38,0.4925,14
1,1,13,0,5,1,1,0.26,0.2121,0.33,0.5224,14
1,1,14,0,5,1,1,0.26,0.2121,0.33,0.5522,10
1,1,15,0,5,1,1,0.26,0.2121,0.33,0.5821,15
1,1,16,0,5,1,1,0.28,0.2424,0.3,0.4627,18
1,1,17,0,5,1,1,0.28,0.2424,0.33,0.4179,15
1,1,18,0,5,1,1,0.26,0.2273,0.38,0.2985,7
1,1,19,0,5,1,1,0.26,0.2424,0.38,0.2836,7
1,1,20,0,5,1,1,0.24,0.2424,0.41,0.1642,6
1,1,21,0,5,1,1,0.24,0.2121,0.41,0.2836,7
1,1,22,0,5,1,1,0.2,0.1818,0.47,0.3284,7
1,1,23,0,5,1,1,0.18,0.1818,0.47,0.19399999999999998,5
1,1,0,0,6,0,1,0.16,0.1818,0.47,0.1045,2
1,1,1,0,6,0,1,0.16,0.1515,0.47,0.19399999999999998,6
1,1,2,0,6,0,1,0.16,0.1667,0.47,0.1642,6
1,1,3,0,6,0,1,0.14,0.1667,0.54,0.1045,6
1,1,4,0,6,0,1,0.14,0.1515,0.5,0.1343,0
1,1,5,0,6,0,1,0.14,0.1515,0.5,0.1343,0
1,1,6,0,6,0,1,0.14,0.1515,0.5,0.0,0
1,1,7,0,6,0,1,0.14,0.1515,0.5,0.1343,0
1,1,8,0,6,0,1,0.12,0.1515,0.54,0.1045,3
1,1,9,0,6,0,1,0.14,0.1667,0.5,0.1045,3
1,1,10,0,6,0,1,0.16,0.2273,0.47,0.0,14
1,1,11,0,6,0,1,0.2,0.19699999999999998,0.4,0.19399999999999998,28
1,1,12,0,6,0,1,0.22,0.2121,0.41,0.2537,30
1,1,13,0,6,0,1,0.22,0.2121,0.44,0.2836,38
1,1,14,0,6,0,1,0.24,0.2121,0.41,0.2985,52
1,1,15,0,6,0,1,0.24,0.2121,0.38,0.2985,49
1,1,16,0,6,0,1,0.24,0.2273,0.38,0.2239,28
1,1,17,0,6,0,1,0.24,0.2273,0.41,0.2537,15
1,1,18,0,6,0,1,0.22,0.2273,0.41,0.19399999999999998,21
1,1,19,0,6,0,1,0.2,0.19699999999999998,0.47,0.2239,12
1,1,20,0,6,0,1,0.2,0.19699999999999998,0.44,0.2537,8
1,1,21,0,6,0,1,0.18,0.1667,0.43,0.2537,3
1,1,22,0,6,0,1,0.16,0.1364,0.47,0.3582,4
1,1,23,0,6,0,1,0.16,0.1515,0.47,0.2239,5
1,1,0,0,0,0,1,0.16,0.1364,0.47,0.3284,9
1,1,1,0,0,0,2,0.16,0.1364,0.47,0.2985,2
1,1,2,0,0,0,2,0.16,0.1364,0.47,0.2836,5
1,1,3,0,0,0,2,0.16,0.1364,0.48,0.3881,1
1,1,4,0,0,0,2,0.16,0.1364,0.47,0.3881,1
1,1,5,0,0,0,2,0.16,0.1364,0.47,0.3284,0
1,1,6,0,0,0,2,0.14,0.1212,0.5,0.2836,1
1,1,7,0,0,0,1,0.12,0.1212,0.54,0.2836,3
1,1,8,0,0,0,1,0.12,0.1212,0.54,0.2239,2
1,1,9,0,0,0,1,0.12,0.1364,0.54,0.19399999999999998,10
1,1,10,0,0,0,1,0.14,0.1212,0.54,0.2836,11
1,1,11,0,0,0,1,0.16,0.1515,0.47,0.2239,21
1,1,12,0,0,0,1,0.18,0.1667,0.4,0.2985,42
1,1,13,0,0,0,1,0.2,0.1818,0.34,0.2836,40
1,1,14,0,0,0,1,0.2,0.1818,0.32,0.3582,25
1,1,15,0,0,0,1,0.22,0.2273,0.27,0.19399999999999998,33
1,1,16,0,0,0,1,0.22,0.2121,0.29,0.2985,31
1,1,17,0,0,0,1,0.22,0.2121,0.25,0.2537,15
1,1,18,0,0,0,1,0.18,0.1818,0.29,0.2239,7
1,1,19,0,0,0,1,0.16,0.1667,0.37,0.1642,9
1,1,20,0,0,0,1,0.16,0.1818,0.37,0.1045,10
1,1,21,0,0,0,1,0.16,0.1667,0.4,0.1642,1
1,1,22,0,0,0,1,0.18,0.2121,0.37,0.0896,2
1,1,23,0,0,0,1,0.16,0.19699999999999998,0.43,0.0896,3
1,1,0,1,1,0,1,0.14,0.1515,0.46,0.1343,2
1,1,1,1,1,0,1,0.14,0.1667,0.43,0.1045,2
1,1,2,1,1,0,1,0.14,0.2121,0.46,0.0,3
1,1,3,1,1,0,1,0.12,0.19699999999999998,0.5,0.0,0
1,1,4,1,1,0,1,0.12,0.1515,0.58,0.1045,2
1,1,5,1,1,0,1,0.12,0.1667,0.54,0.0896,1
1,1,6,1,1,0,1,0.1,0.1364,0.54,0.0896,0
1,1,7,1,1,0,1,0.1,0.1364,0.54,0.1045,5
1,1,8,1,1,0,1,0.1,0.1212,0.58,0.1642,3
1,1,9,1,1,0,1,0.1,0.1212,0.58,0.1642,7
1,1,10,1,1,0,2,0.14,0.1364,0.59,0.19399999999999998,19
1,1,11,1,1,0,1,0.16,0.1515,0.59,0.2537,21
1,1,12,1,1,0,1,0.2,0.1818,0.55,0.3284,20
1,1,13,1,1,0,2,0.24,0.19699999999999998,0.41,0.4179,26
1,1,14,1,1,0,1,0.24,0.2121,0.44,0.3881,23
1,1,15,1,1,0,1,0.26,0.2121,0.44,0.4478,17
1,1,16,1,1,0,1,0.26,0.2273,0.44,0.3582,22
1,1,17,1,1,0,1,0.26,0.2273,0.48,0.3284,19
1,1,18,1,1,0,1,0.26,0.2273,0.52,0.3284,6
1,1,19,1,1,0,1,0.26,0.2424,0.56,0.2836,10
1,1,20,1,1,0,1,0.26,0.2424,0.6,0.2836,2
1,1,21,1,1,0,1,0.28,0.2576,0.52,0.3284,3
1,1,22,1,1,0,2,0.3,0.2727,0.49,0.3582,4
1,1,23,1,1,0,3,0.26,0.2273,0.7,0.2985,0
1,1,0,0,2,1,2,0.26,0.2273,0.7,0.3284,0
1,1,1,0,2,1,2,0.28,0.2576,0.65,0.3582,0
1,1,2,0,2,1,3,0.28,0.2727,0.75,0.2537,0
1,1,4,0,2,1,3,0.32,0.303,0.66,0.3284,0
1,1,5,0,2,1,3,0.32,0.303,0.66,0.3284,0
1,1,6,0,2,1,3,0.3,0.2879,0.75,0.2537,0
1,1,7,0,2,1,3,0.3,0.2879,0.81,0.2239,5
1,1,8,0,2,1,3,0.3,0.2879,0.81,0.2836,3
1,1,9,0,2,1,3,0.32,0.303,0.81,0.2537,7
1,1,10,0,2,1,3,0.3,0.2879,0.87,0.2537,1
1,1,11,0,2,1,2,0.34,0.3485,0.87,0.1045,2
1,1,12,0,2,1,2,0.32,0.303,0.87,0.2836,3
1,1,13,0,2,1,2,0.38,0.3939,0.76,0.3284,8
1,1,14,0,2,1,1,0.44,0.4394,0.62,0.4925,12
1,1,15,0,2,1,1,0.44,0.4394,0.62,0.4925,6
1,1,16,0,2,1,1,0.46,0.4545,0.63,0.5522,14
1,1,17,0,2,1,1,0.46,0.4545,0.63,0.4478,20
1,1,18,0,2,1,1,0.46,0.4545,0.63,0.4478,12
1,1,19,0,2,1,1,0.46,0.4545,0.63,0.4179,11
1,1,20,0,2,1,1,0.46,0.4545,0.63,0.3582,11
1,1,21,0,2,1,1,0.46,0.4545,0.67,0.4627,6
1,1,22,0,2,1,1,0.46,0.4545,0.72,0.3881,5
1,1,23,0,2,1,1,0.46,0.4545,0.72,0.3881,1
1,1,0,0,3,1,2,0.46,0.4545,0.77,0.3284,3
1,1,1,0,3,1,2,0.46,0.4545,0.77,0.3284,0
1,1,2,0,3,1,2,0.44,0.4394,0.51,0.4925,1
1,1,3,0,3,1,2,0.44,0.4394,0.51,0.4925,1
1,1,4,0,3,1,1,0.34,0.2879,0.46,0.5224,0
1,1,5,0,3,1,1,0.34,0.2879,0.46,0.5224,0
1,1,6,0,3,1,1,0.34,0.2879,0.36,0.5224,0
1,1,7,0,3,1,1,0.32,0.2879,0.42,0.3582,1
1,1,8,0,3,1,1,0.3,0.2727,0.52,0.4179,15
1,1,9,0,3,1,1,0.28,0.2576,0.52,0.3284,6
1,1,10,0,3,1,1,0.3,0.2727,0.42,0.4627,5
1,1,11,0,3,1,1,0.3,0.2727,0.42,0.3881,4
1,1,12,0,3,1,1,0.3,0.2576,0.39,0.4925,6
1,1,13,0,3,1,1,0.3,0.2727,0.42,0.4627,6
1,1,14,0,3,1,1,0.3,0.2727,0.33,0.3881,7
1,1,15,0,3,1,1,0.3,0.2576,0.33,0.5224,8
1,1,16,0,3,1,1,0.28,0.2273,0.3,0.5224,13
1,1,17,0,3,1,1,0.26,0.2121,0.33,0.4478,8
1,1,18,0,3,1,1,0.24,0.2121,0.32,0.3582,8
1,1,19,0,3,1,1,0.22,0.19699999999999998,0.37,0.3881,5
1,1,20,0,3,1,1,0.22,0.2121,0.37,0.2537,1
1,1,21,0,3,1,1,0.2,0.1667,0.4,0.4179,5
1,1,22,0,3,1,1,0.18,0.1667,0.47,0.2537,4
1,1,23,0,3,1,1,0.16,0.1364,0.47,0.2985,2
1,1,0,0,4,1,1,0.14,0.1364,0.5,0.19399999999999998,0
1,1,1,0,4,1,1,0.14,0.1515,0.5,0.1642,0
1,1,2,0,4,1,1,0.14,0.1515,0.5,0.1343,0
1,1,3,0,4,1,1,0.12,0.1515,0.54,0.1045,0
1,1,4,0,4,1,1,0.12,0.1515,0.54,0.1045,0
1,1,5,0,4,1,1,0.12,0.1212,0.55,0.2537,0
1,1,6,0,4,1,1,0.12,0.1364,0.54,0.1642,0
1,1,7,0,4,1,1,0.12,0.1667,0.54,0.0896,2
1,1,8,0,4,1,1,0.12,0.1515,0.54,0.1045,9
1,1,9,0,4,1,1,0.12,0.19699999999999998,0.54,0.0,6
1,1,10,0,4,1,1,0.14,0.2121,0.59,0.0,10
1,1,11,0,4,1,1,0.16,0.1667,0.55,0.1642,6
1,1,12,0,4,1,1,0.2,0.19699999999999998,0.51,0.19399999999999998,5
1,1,13,0,4,1,1,0.22,0.2121,0.47,0.2836,6
1,1,14,0,4,1,1,0.24,0.2273,0.44,0.19399999999999998,15
1,1,15,0,4,1,1,0.26,0.2273,0.44,0.2985,9
1,1,16,0,4,1,1,0.26,0.2273,0.41,0.3284,8
1,1,17,0,4,1,2,0.26,0.2273,0.44,0.3284,21
1,1,18,0,4,1,2,0.26,0.2273,0.44,0.3284,16
1,1,19,0,4,1,2,0.26,0.2273,0.48,0.2985,5
1,1,20,0,4,1,1,0.26,0.2121,0.52,0.4478,7
1,1,21,0,4,1,1,0.26,0.2273,0.44,0.3582,4
1,1,22,0,4,1,2,0.26,0.2273,0.44,0.4179,0
1,1,23,0,4,1,1,0.26,0.2273,0.48,0.3284,1
1,1,0,0,5,1,2,0.26,0.2273,0.48,0.2985,3
1,1,1,0,5,1,1,0.26,0.2727,0.48,0.1343,0
1,1,2,0,5,1,1,0.26,0.2727,0.48,0.1343,0
1,1,3,0,5,1,1,0.24,0.2576,0.52,0.1045,0
1,1,4,0,5,1,1,0.22,0.2424,0.6,0.1045,0
1,1,5,0,5,1,1,0.22,0.2424,0.6,0.1045,0
1,1,6,0,5,1,1,0.24,0.2121,0.6,0.2836,0
1,1,7,0,5,1,1,0.22,0.2121,0.69,0.2239,2
1,1,8,0,5,1,1,0.22,0.2121,0.64,0.2537,4
1,1,9,0,5,1,1,0.22,0.19699999999999998,0.47,0.3881,21
1,1,10,0,5,1,2,0.22,0.2121,0.44,0.2836,1
1,1,11,0,5,1,2,0.2,0.1818,0.32,0.3582,6
1,1,12,0,5,1,2,0.2,0.1818,0.34,0.3284,5
1,1,13,0,5,1,1,0.22,0.2121,0.32,0.2985,12
1,1,14,0,5,1,2,0.22,0.2121,0.35,0.2985,8
1,1,15,0,5,1,2,0.22,0.2273,0.35,0.19399999999999998,12
1,1,16,0,5,1,2,0.2,0.2121,0.37,0.1642,11
1,1,17,0,5,1,2,0.22,0.2576,0.32,0.0896,9
1,1,18,0,5,1,2,0.2,0.2273,0.34,0.0896,5
1,1,19,0,5,1,2,0.2,0.2273,0.37,0.1045,6
1,1,20,0,5,1,2,0.2,0.2273,0.34,0.0896,1
1,1,21,0,5,1,2,0.2,0.2273,0.37,0.0896,5
1,1,22,0,5,1,2,0.2,0.19699999999999998,0.37,0.2239,1
1,1,23,0,5,1,3,0.16,0.1515,0.64,0.2239,3
1,1,0,0,6,0,3,0.16,0.1515,0.64,0.2239,0
1,1,1,0,6,0,4,0.14,0.1364,0.86,0.19399999999999998,1
1,1,2,0,6,0,3,0.14,0.2121,0.86,0.0,1
1,1,3,0,6,0,3,0.14,0.1818,0.93,0.0896,0
1,1,4,0,6,0,3,0.16,0.19699999999999998,0.86,0.0896,0
1,1,5,0,6,0,3,0.16,0.1818,0.86,0.1045,0
1,1,6,0,6,0,3,0.16,0.1667,0.93,0.1642,0
1,1,7,0,6,0,3,0.16,0.1667,0.93,0.1642,3
1,1,8,0,6,0,2,0.16,0.1515,0.93,0.2537,3
1,1,9,0,6,0,2,0.16,0.1515,0.93,0.2537,2
1,1,10,0,6,0,3,0.16,0.1515,0.93,0.2537,0
1,1,11,0,6,0,2,0.18,0.2121,0.86,0.1045,1
1,1,12,0,6,0,2,0.2,0.2121,0.8,0.1642,5
1,1,13,0,6,0,2,0.2,0.19699999999999998,0.8,0.2537,10
1,1,14,0,6,0,3,0.2,0.19699999999999998,0.8,0.19399999999999998,6
1,1,15,0,6,0,3,0.2,0.19699999999999998,0.8,0.19399999999999998,6
1,1,16,0,6,0,2,0.2,0.1818,0.8,0.2985,5
1,1,17,0,6,0,2,0.2,0.1818,0.8,0.3881,7
1,1,18,0,6,0,2,0.2,0.1818,0.75,0.3881,3
1,1,19,0,6,0,2,0.18,0.1515,0.8,0.3881,0
1,1,20,0,6,0,2,0.18,0.1667,0.8,0.2985,5
1,1,21,0,6,0,1,0.18,0.1515,0.74,0.3284,5
1,1,22,0,6,0,2,0.18,0.1667,0.74,0.2985,3
1,1,23,0,6,0,2,0.16,0.1515,0.8,0.2537,1
1,1,0,0,0,0,1,0.16,0.1364,0.8,0.2985,1
1,1,1,0,0,0,2,0.18,0.1667,0.74,0.2985,1
1,1,2,0,0,0,2,0.18,0.1667,0.74,0.2836,1
1,1,3,0,0,0,2,0.18,0.1667,0.69,0.2836,1
1,1,4,0,0,0,3,0.16,0.1364,0.8,0.2836,1
1,1,5,0,0,0,3,0.16,0.1515,0.74,0.2239,1
1,1,6,0,0,0,2,0.16,0.1515,0.74,0.2239,0
1,1,7,0,0,0,2,0.16,0.1515,0.74,0.2239,2
1,1,8,0,0,0,2,0.16,0.1515,0.74,0.2239,3
1,1,9,0,0,0,2,0.16,0.1515,0.74,0.2239,9
1,1,10,0,0,0,2,0.16,0.1364,0.74,0.2836,9
1,1,11,0,0,0,3,0.16,0.1515,0.8,0.2537,18
1,1,12,0,0,0,2,0.16,0.1515,0.8,0.2239,24
1,1,13,0,0,0,2,0.16,0.1818,0.8,0.1343,24
1,1,14,0,0,0,2,0.16,0.1667,0.8,0.1642,19
1,1,15,0,0,0,2,0.16,0.1515,0.8,0.19399999999999998,27
1,1,16,0,0,0,2,0.16,0.1515,0.8,0.19399999999999998,12
1,1,17,0,0,0,2,0.16,0.1818,0.8,0.1045,8
1,1,18,0,0,0,3,0.16,0.1818,0.86,0.1045,11
1,1,19,0,0,0,3,0.16,0.1818,0.86,0.1045,9
1,1,20,0,0,0,3,0.16,0.1667,0.86,0.1642,5
1,1,21,0,0,0,3,0.16,0.1818,0.86,0.1045,8
1,1,22,0,0,0,2,0.16,0.19699999999999998,0.93,0.0896,0
1,1,23,0,0,0,2,0.16,0.1818,0.93,0.1045,2
1,1,0,0,1,1,2,0.18,0.2424,0.86,0.0,2
1,1,1,0,1,1,2,0.18,0.2121,0.86,0.1045,0
1,1,2,0,1,1,2,0.18,0.2121,0.86,0.1045,0
1,1,3,0,1,1,2,0.18,0.2424,0.86,0.0,0
1,1,4,0,1,1,2,0.2,0.2576,0.8,0.0,0
1,1,5,0,1,1,2,0.2,0.2576,0.86,0.0,0
1,1,6,0,1,1,2,0.2,0.2576,0.86,0.0,6
1,1,7,0,1,1,3,0.2,0.2576,0.86,0.0,8
1,1,8,0,1,1,3,0.2,0.2121,0.86,0.1343,5
1,1,9,0,1,1,2,0.2,0.2273,0.86,0.0896,13
1,1,10,0,1,1,2,0.2,0.2576,0.93,0.0,10
1,1,11,0,1,1,2,0.2,0.2273,0.93,0.0896,5
1,1,12,0,1,1,2,0.22,0.2727,0.93,0.0,10
1,1,13,0,1,1,3,0.22,0.2576,0.93,0.0896,5
1,1,14,0,1,1,3,0.22,0.2273,0.93,0.19399999999999998,13
1,1,15,0,1,1,2,0.22,0.2121,1.0,0.2239,10
1,1,16,0,1,1,2,0.24,0.2424,0.93,0.1642,14
1,1,17,0,1,1,2,0.24,0.2576,0.96,0.1045,6
1,1,18,0,1,1,2,0.24,0.2424,0.93,0.1343,7
1,1,19,0,1,1,2,0.26,0.2576,0.93,0.1642,9
1,1,20,0,1,1,2,0.26,0.2576,1.0,0.1642,8
1,1,21,0,1,1,2,0.26,0.2424,1.0,0.2836,8
1,1,22,0,1,1,2,0.26,0.2424,1.0,0.2836,4
1,1,23,0,1,1,2,0.28,0.2576,0.93,0.3284,2
1,1,0,0,2,1,2,0.3,0.2879,1.0,0.2836,6
1,1,1,0,2,1,2,0.32,0.303,0.93,0.2537,2
1,1,2,0,2,1,2,0.32,0.303,0.93,0.2239,2
1,1,3,0,2,1,2,0.32,0.3333,0.93,0.1343,0
1,1,4,0,2,1,2,0.3,0.3182,1.0,0.0896,0
1,1,5,0,2,1,2,0.3,0.3182,1.0,0.0896,0
1,1,6,0,2,1,2,0.32,0.3182,0.93,0.19399999999999998,1
1,1,7,0,2,1,2,0.32,0.3333,0.93,0.1343,11
1,1,8,0,2,1,2,0.32,0.3333,0.93,0.1343,11
1,1,9,0,2,1,2,0.32,0.3333,0.87,0.0896,11
1,1,10,0,2,1,1,0.32,0.3333,0.93,0.0896,23
1,1,11,0,2,1,1,0.34,0.3333,0.87,0.1343,30
1,1,12,0,2,1,1,0.34,0.3333,0.87,0.1642,25
1,1,13,0,2,1,1,0.34,0.3333,0.87,0.1642,33
1,1,14,0,2,1,1,0.36,0.3485,0.81,0.2239,35
1,1,15,0,2,1,2,0.4,0.4091,0.71,0.1642,52
1,1,16,0,2,1,1,0.4,0.4091,0.71,0.1343,35
1,1,17,0,2,1,1,0.42,0.4242,0.67,0.0896,41
1,1,18,0,2,1,1,0.4,0.4091,0.62,0.0896,32
1,1,19,0,2,1,1,0.44,0.4394,0.51,0.0896,20
1,1,20,0,2,1,1,0.32,0.3485,0.76,0.0,18
1,1,21,0,2,1,1,0.36,0.3788,0.71,0.0,18
1,1,22,0,2,1,1,0.32,0.3485,0.81,0.0,14
1,1,23,0,2,1,1,0.32,0.3485,0.76,0.0,19
1,1,0,0,3,1,1,0.26,0.303,0.93,0.0,6
1,1,1,0,3,1,1,0.3,0.2879,0.7,0.2239,4
1,1,2,0,3,1,1,0.28,0.2727,0.7,0.19399999999999998,3
1,1,3,0,3,1,1,0.26,0.2576,0.75,0.19399999999999998,0
1,1,4,0,3,1,1,0.26,0.2424,0.7,0.2836,0
1,1,5,0,3,1,1,0.26,0.2424,0.7,0.2836,0
1,1,6,0,3,1,1,0.24,0.2273,0.73,0.2239,1
1,1,7,0,3,1,1,0.24,0.2273,0.75,0.2239,14
1,1,8,0,3,1,1,0.24,0.2273,0.7,0.2537,18
1,1,9,0,3,1,1,0.24,0.2273,0.7,0.2537,18
1,1,10,0,3,1,2,0.26,0.2273,0.7,0.3284,30
1,1,11,0,3,1,2,0.3,0.2727,0.61,0.2985,52
1,1,12,0,3,1,1,0.32,0.3333,0.53,0.1343,46
1,1,13,0,3,1,1,0.34,0.3333,0.49,0.1343,63
1,1,14,0,3,1,1,0.34,0.3485,0.49,0.0896,53
1,1,15,0,3,1,1,0.36,0.3788,0.46,0.0,30
1,1,16,0,3,1,1,0.34,0.3333,0.53,0.1642,29
1,1,17,0,3,1,1,0.36,0.3485,0.53,0.1642,27
1,1,18,0,3,1,1,0.32,0.3333,0.66,0.1343,24
1,1,19,0,3,1,2,0.34,0.3636,0.53,0.0,5
1,1,20,0,3,1,1,0.32,0.3182,0.61,0.19399999999999998,10
1,1,21,0,3,1,1,0.3,0.3333,0.65,0.0,19
1,1,22,0,3,1,1,0.3,0.3182,0.65,0.0896,12
1,1,23,0,3,1,2,0.28,0.3182,0.65,0.0,3
1,1,0,0,4,1,2,0.28,0.2879,0.75,0.1045,3
1,1,1,0,4,1,2,0.28,0.3182,0.75,0.0,5
1,1,2,0,4,1,2,0.28,0.2727,0.75,0.1642,1
1,1,3,0,4,1,2,0.28,0.303,0.75,0.0896,1
1,1,4,0,4,1,1,0.28,0.3182,0.75,0.0,0
1,1,5,0,4,1,2,0.3,0.3182,0.75,0.1045,0
1,1,6,0,4,1,2,0.28,0.3182,0.81,0.0,0
1,1,7,0,4,1,2,0.28,0.303,0.81,0.0896,11
1,1,8,0,4,1,2,0.28,0.303,0.81,0.0896,16
1,1,9,0,4,1,2,0.3,0.3333,0.81,0.0,18
1,1,10,0,4,1,2,0.3,0.303,0.81,0.1343,16
1,1,11,0,4,1,2,0.3,0.3182,0.87,0.1045,11
1,1,12,0,4,1,2,0.34,0.3333,0.81,0.1343,29
1,1,13,0,4,1,2,0.38,0.3939,0.71,0.0,17
1,1,14,0,4,1,2,0.4,0.4091,0.71,0.1045,16
1,1,15,0,4,1,2,0.42,0.4242,0.71,0.1045,22
1,1,16,0,4,1,2,0.4,0.4091,0.71,0.0896,15
1,1,17,0,4,1,2,0.42,0.4242,0.71,0.0,16
1,1,18,0,4,1,2,0.42,0.4242,0.71,0.0,12
1,1,19,0,4,1,2,0.4,0.4091,0.76,0.1045,11
1,1,20,0,4,1,2,0.4,0.4091,0.82,0.1343,8
1,1,21,0,4,1,2,0.4,0.4091,0.76,0.1045,8
1,1,22,0,4,1,1,0.38,0.3939,0.82,0.1045,3
1,1,23,0,4,1,2,0.4,0.4091,0.82,0.0,5
1,1,0,0,5,1,2,0.4,0.4091,0.82,0.2537,6
1,1,1,0,5,1,2,0.4,0.4091,0.87,0.2239,6
1,1,2,0,5,1,1,0.42,0.4242,0.94,0.1343,2
1,1,3,0,5,1,2,0.42,0.4242,0.94,0.2836,3
1,1,4,0,5,1,2,0.4,0.4091,1.0,0.2985,1
1,1,5,0,5,1,2,0.42,0.4242,0.94,0.3284,0
1,1,6,0,5,1,2,0.42,0.4242,1.0,0.3284,0
1,1,7,0,5,1,2,0.42,0.4242,1.0,0.2985,6
1,1,8,0,5,1,3,0.5,0.4848,0.88,0.2836,14
1,1,9,0,5,1,3,0.5,0.4848,0.88,0.2836,6
1,1,10,0,5,1,3,0.48,0.4697,1.0,0.1642,9
1,1,11,0,5,1,2,0.48,0.4697,0.94,0.1343,10
1,1,12,0,5,1,2,0.5,0.4848,0.88,0.1642,25
1,1,13,0,5,1,1,0.5,0.4848,0.59,0.4627,26
1,1,14,0,5,1,1,0.5,0.4848,0.55,0.5522,23
1,1,15,0,5,1,1,0.48,0.4697,0.51,0.3284,27
1,1,16,0,5,1,1,0.44,0.4394,0.51,0.5522,26
1,1,17,0,5,1,1,0.42,0.4242,0.5,0.5821,16
1,1,18,0,5,1,1,0.4,0.4091,0.5,0.4925,20
1,1,19,0,5,1,1,0.36,0.3333,0.5,0.3881,10
1,1,20,0,5,1,1,0.34,0.303,0.53,0.3582,6
1,1,21,0,5,1,1,0.34,0.2879,0.53,0.5224,8
1,1,22,0,5,1,1,0.34,0.303,0.49,0.3881,11
1,1,23,0,5,1,1,0.32,0.2879,0.49,0.4179,8
1,1,0,0,6,0,1,0.3,0.2879,0.52,0.2836,1
1,1,1,0,6,0,1,0.3,0.303,0.52,0.1642,1
1,1,2,0,6,0,1,0.26,0.303,0.6,0.0,3
1,1,3,0,6,0,1,0.26,0.2879,0.6,0.0896,1
1,1,4,0,6,0,1,0.26,0.2576,0.6,0.1642,0
1,1,5,0,6,0,1,0.24,0.2576,0.75,0.0896,0
1,1,6,0,6,0,1,0.24,0.2879,0.7,0.0,3
1,1,7,0,6,0,1,0.22,0.2727,0.75,0.0,3
1,1,8,0,6,0,1,0.2,0.2273,0.8,0.0896,9
1,1,9,0,6,0,1,0.22,0.2727,0.8,0.0,13
1,1,10,0,6,0,1,0.26,0.2727,0.7,0.1343,27
1,1,11,0,6,0,1,0.3,0.303,0.56,0.1343,55
1,1,12,0,6,0,1,0.3,0.2879,0.61,0.2836,70
1,1,13,0,6,0,1,0.34,0.3182,0.57,0.2537,80
1,1,14,0,6,0,1,0.38,0.3939,0.5,0.3881,123
1,1,15,0,6,0,1,0.4,0.4091,0.47,0.3284,90
1,1,16,0,6,0,1,0.42,0.4242,0.44,0.3582,131
1,1,17,0,6,0,1,0.42,0.4242,0.44,0.3881,57
1,1,18,0,6,0,1,0.42,0.4242,0.41,0.2239,40
1,1,19,0,6,0,2,0.42,0.4242,0.41,0.5522,33
1,1,20,0,6,0,1,0.4,0.4091,0.35,0.3881,5
1,1,21,0,6,0,1,0.36,0.3333,0.29,0.3582,18
1,1,22,0,6,0,1,0.34,0.3333,0.34,0.19399999999999998,6
1,1,23,0,6,0,1,0.32,0.3182,0.31,0.19399999999999998,6
1,1,0,0,0,0,1,0.3,0.2879,0.33,0.2239,15
